"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"HIV-thesis-feb-24-3-55-pm.nlogo"
"Base experiment"
"02/24/2024 22:20:12:595 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-12","12","-12","12"
"average-coupling-tendency","average-drug-tendency","average-test-frequency","average-condom-use","initial-people","average-treatment-tendency","average-commitment","[step]","(mean) count turtles with [treated?]","(std) count turtles with [treated?]","(mean) count turtles with [infected?]","(std) count turtles with [infected?]","(mean) count turtles with [drugs?]","(std) count turtles with [drugs?]","(mean) count turtles with [known?]","(std) count turtles with [known?]","(mean) count turtles with [infected? and not known?]","(std) count turtles with [infected? and not known?]","(mean) count turtles with [gender = 1 and infected?]","(std) count turtles with [gender = 1 and infected?]","(mean) count turtles with [shape = ""person lefty"" and infected?]","(std) count turtles with [shape = ""person lefty"" and infected?]","(mean) count turtles with [shape = ""person righty"" and infected?]","(std) count turtles with [shape = ""person righty"" and infected?]","(mean) count turtles with [infected? and drugs?]","(std) count turtles with [infected? and drugs?]","(mean) count turtles with [gender = 1]","(std) count turtles with [gender = 1]","(mean) count turtles with [gender = 0]","(std) count turtles with [gender = 0]","(mean) count turtles with [shape = ""person lefty""]","(std) count turtles with [shape = ""person lefty""]","(mean) count turtles with [shape = ""person righty""]","(std) count turtles with [shape = ""person righty""]"
"3","1","1","4","5000","4","523","10950","4562.92","54.45873300031869","4690.56","43.269462672882824","63","0","4688.88","43.723970542483904","1.68","1.3181805642627267","2306.24","26.839195218933078","1149.44","26.41072509417339","1234.88","36.86659192276932","59.32","1.9124852940611075","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","11315","4600.52","51.96315617819996","4717.6","41.0687228922449","63","0","4716.32","41.15601535620279","1.28","0.8255906976220116","2323.64","26.83561812218977","1158.4","25.79302231224561","1235.56","36.79573888373489","59.6","1.8973665961010275","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","11680","4636.16","49.82503788257466","4743.72","38.534680483948485","63","0","4742.16","38.56908606643409","1.56","1.1341957503006261","2340.04","27.499061802177902","1167.84","25.640093603573295","1235.84","36.708233408868914","59.76","1.7499714283381889","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","12045","4667.64","46.449008600830226","4765.24","35.29450948802094","63","0","4763.8","35.64267105591274","1.44","0.9414881836751855","2354.16","26.79504431793313","1175.04","26.051456773086603","1236.04","36.561706743531545","60","1.469693845669907","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","12410","4695.6","42.80747598258977","4784.68","32.81307056646787","63","0","4783.52","33.260330725956415","1.16","1.046135746449762","2367.12","27.109142369318878","1181.36","26.77294156419873","1236.2","36.45600087777046","60.24","1.3646977687385584","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","12775","4722.32","40.82030867105245","4803.44","31.08836438283623","63","0","4802.2","31.562002471326178","1.24","0.9911609354691097","2379.12","27.352981555947427","1187.92","26.452856178492336","1236.4","36.51191586318088","60.4","1.296148139681572","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","13140","4747.64","38.136470733406895","4820.28","28.503361205303495","63","0","4819.12","28.532535814399672","1.16","1.1892854997854805","2389.92","28.540385421363887","1193.76","27.21952240580279","1236.6","36.38021440288663","60.68","1.2237646832622684","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","13505","4768.36","34.707785870032104","4836.16","27.73110888514919","63","0","4834.92","27.948409614860022","1.24","1.1757550765359257","2400.28","28.65731320274111","1199.16","27.50807881332319","1236.72","36.517962703305336","60.8","1.2649110640673515","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","13870","4787.16","32.78375207324507","4849.84","27.00322943649519","63","0","4848.6","27.40510901273702","1.24","1.304760514424007","2409.72","28.742331151108814","1203.32","28.234333709156303","1236.8","36.49657518178932","61.04","1.28","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","14235","4806.2","30.54439392098","4862.16","25.29929643290501","63","0","4860.92","25.584245152046215","1.24","1.068831137270991","2417.56","29.34222895418819","1207.8","27.938503896951964","1236.8","36.49657518178932","61.08","1.2302845199383756","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","14600","4822.92","28.541786909722386","4874.04","23.939055954652847","63","0","4873.28","24.219859619741815","0.76","0.7088018058667741","2425.48","29.913368248995297","1211.72","28.569242202060597","1236.84","36.45235794842358","61.28","1.1838918869558996","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","14965","4838.16","27.181876314927198","4884.92","21.959817849882093","63","0","4884.2","22.193692797729714","0.72","0.7222188034107115","2433.08","30.33403369154851","1215","28.847183571364468","1236.84","36.45235794842358","61.32","1.1214276615100947","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","15330","4851.92","26.808834364813404","4895.16","21.24651500834902","63","0","4894.52","21.397420405273156","0.64","0.6858571279792897","2439.76","29.75268727358926","1218.56","29.254852588929584","1236.84","36.45235794842358","61.48","1.0244998779892558","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","15695","4864.44","24.83558736974022","4903.64","20.289662392459867","63","0","4903.16","20.247824574506765","0.48","0.7547184905645282","2445.44","30.421150537085214","1221.36","29.860850624186845","1236.84","36.45235794842358","61.6","0.9797958971132714","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","16060","4875.84","23.197724026291894","4910.96","19.771656480932496","63","0","4910.44","19.95811614356425","0.52","0.8059776671843955","2450.64","30.934614915980447","1223.48","29.548766471715872","1236.84","36.45235794842358","61.72","1.0007996802557446","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","16425","4886.64","21.842856955993653","4918.36","18.61801278332358","63","0","4917.88","18.858038073988507","0.48","0.7547184905645282","2455.44","30.735100455342582","1226.08","29.61205160065745","1236.84","36.45235794842358","61.84","0.9666436778875654","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","16790","4896.36","20.958778590366382","4924.96","18.476969448478282","63","0","4924.68","18.60262347089786","0.28","0.530659966456864","2459.88","30.6115272405674","1228.24","29.444564863485414","1236.84","36.45235794842358","62","0.938083151964686","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","17155","4904.88","20.422184016407257","4932.04","16.793998928188604","63","0","4931.76","16.997129169362694","0.28","0.44899888641287294","2464","31.39808911382984","1231.2","29.609457948432627","1236.84","36.45235794842358","62.04","0.9156418513807677","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","17520","4911.88","19.46549768179586","4937.8","16.10217376629628","63","0","4937.6","16.2628410802049","0.2","0.48989794855663565","2467.76","31.90520960595621","1233.2","29.65400478856102","1236.84","36.45235794842358","62.04","0.9156418513807677","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","17885","4919.28","18.89660286929902","4943.24","14.624035010899012","63","0","4942.84","14.74497880635981","0.4","0.5656854249492381","2471","32.027488193737575","1235.4","29.62701469942593","1236.84","36.45235794842358","62.08","0.8447484832777149","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","18250","4926.08","18.529803021079314","4947.48","13.179135024727533","63","0","4947.08","13.196726866916663","0.4","0.5656854249492381","2473.88","32.35839303797393","1236.76","29.73654990075345","1236.84","36.45235794842358","62.12","0.8634813257969159","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","18615","4933","17.003529045465825","4951.48","12.624167299271662","63","0","4951","12.46113959475617","0.48","0.699714227381436","2476.48","32.55901718418417","1238.16","29.49668455945515","1236.84","36.45235794842358","62.16","0.8333066662399864","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","18980","4938.68","15.706610073469067","4955.56","11.203856478909392","63","0","4955.08","11.171105585393061","0.48","0.8059776671843952","2479","32.7414110874898","1239.72","29.649310278655722","1236.84","36.45235794842358","62.28","0.7756287771866125","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","19345","4944.24","14.202197013138498","4959.4","10.392304845413262","63","0","4959.12","10.277431585761105","0.28","0.530659966456864","2481.52","33.27115267014354","1241.04","29.80399973157966","1236.84","36.45235794842358","62.32","0.6764613810115103","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","19710","4948.08","13.007444022558778","4962.6","10.035935432235501","63","0","4962.44","10.016306704569303","0.16","0.36660605559646714","2483.64","33.558164431327285","1242.12","29.639595138935352","1236.84","36.45235794842358","62.36","0.6248199740725325","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","20075","4952.12","12.672237371514157","4965.88","10.120553344555821","63","0","4965.76","10.195214563705857","0.12","0.3249615361854385","2485.88","33.65985145540604","1243.16","29.88200796465994","1236.84","36.45235794842358","62.44","0.5713142742834282","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","20440","4956.12","10.908052071749568","4969.12","9.114033135774743","63","0","4968.88","9.056798551364604","0.24","0.42708313008125237","2487.76","34.009739781421445","1244.52","30.538002554194662","1236.84","36.45235794842358","62.52","0.5741080037762929","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","20805","4959.96","10.436397846000315","4972","8.532291603080617","63","0","4971.88","8.510323143100972","0.12","0.32496153618543866","2489.84","34.54698829131131","1245.32","30.44302218900088","1236.84","36.45235794842358","62.64","0.557135531087365","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","21170","4963.2","10.166612021711067","4974.12","7.875633307868011","63","0","4973.96","7.881522695520202","0.16","0.36660605559646703","2491.44","34.68611249477231","1245.84","30.70463157245174","1236.84","36.45235794842358","62.64","0.557135531087365","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","21535","4966.44","9.583652748300096","4975.84","7.390155614058475","63","0","4975.64","7.620393690617303","0.2","0.48989794855663565","2492.4","34.90787876683429","1246.6","30.740201690945362","1236.84","36.45235794842358","62.64","0.557135531087365","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","21900","4969.72","8.982293693706525","4977.52","6.870924246416926","63","0","4977.52","6.870924246416926","0","0","2493.4","35.18863452877932","1247.28","31.07863574869399","1236.84","36.45235794842358","62.64","0.557135531087365","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","22265","4972.24","8.472449468719185","4979.28","6.434407509631327","63","0","4979.24","6.5132480376537165","0.04","0.19595917942265423","2494.88","35.2185405716932","1247.56","31.152630707534158","1236.84","36.45235794842358","62.64","0.557135531087365","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
"3","1","1","4","5000","4","523","22630","4974.48","7.85936384194039","4981.04","5.936194066908529","63","0","4981.04","5.936194066908529","0","0","2495.92","35.29183474969812","1248.28","31.04257721259625","1236.84","36.45235794842358","62.64","0.557135531087365","2508.68","36.832290181306945","2491.32","36.832290181306945","1254.48","31.207845167521583","1236.84","36.45235794842358"
