"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"HIV-thesis-feb-24-3-55-pm.nlogo"
"treatment-tendency"
"02/26/2024 00:40:23:159 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-12","12","-12","12"
"average-coupling-tendency","average-drug-tendency","average-test-frequency","average-condom-use","initial-people","average-treatment-tendency","average-commitment","[step]","(mean) count turtles with [treated?]","(std) count turtles with [treated?]","(mean) count turtles with [infected?]","(std) count turtles with [infected?]","(mean) count turtles with [drugs?]","(std) count turtles with [drugs?]","(mean) count turtles with [known?]","(std) count turtles with [known?]","(mean) count turtles with [infected? and not known?]","(std) count turtles with [infected? and not known?]","(mean) count turtles with [gender = 1 and infected?]","(std) count turtles with [gender = 1 and infected?]","(mean) count turtles with [shape = ""person lefty"" and infected?]","(std) count turtles with [shape = ""person lefty"" and infected?]","(mean) count turtles with [shape = ""person righty"" and infected?]","(std) count turtles with [shape = ""person righty"" and infected?]","(mean) count turtles with [infected? and drugs?]","(std) count turtles with [infected? and drugs?]","(mean) count turtles with [gender = 1]","(std) count turtles with [gender = 1]","(mean) count turtles with [gender = 0]","(std) count turtles with [gender = 0]","(mean) count turtles with [shape = ""person lefty""]","(std) count turtles with [shape = ""person lefty""]","(mean) count turtles with [shape = ""person righty""]","(std) count turtles with [shape = ""person righty""]"
"3","0.1","1","4","5000","0","523","11680","4650.28","43.7268979004914","4752.28","35.89932589896362","63","0","4750.92","35.64594787630145","1.36","1.1620671237067162","2331.28","31.190408782188154","1175.28","28.24396572721331","1245.72","31.76100754069367","60.36","1.3821722034536792","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.3306418123736","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","12045","4680.32","42.01401670871283","4773.6","32.659454986266994","63","0","4772.32","32.6223481680887","1.28","1.3422369388450013","2345.4","30.235078964672805","1182.16","29.143342292880547","1246.04","31.50679926619015","60.64","1.2924395537122806","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.3306418123736","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","12410","4706.08","41.036491078063676","4792.88","31.828691459122226","63","0","4792","31.781755772770012","0.88","0.8634813257969162","2357.8","28.938555596297473","1188.76","29.63549223481871","1246.32","31.675504731574524","60.72","1.1838918869558996","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.3306418123736","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","12775","4732.12","39.275763518994765","4811.16","30.20023840965499","63","0","4810.04","30.005972738773192","1.12","1.0703270528207722","2370.12","29.019055808209888","1194.4","29.385710813250714","1246.64","31.631477992657885","61","1.2649110640673518","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.3306418123736","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","13140","4755.4","34.793102764772215","4827.6","27.915587043800457","63","0","4826.84","28.015252988327635","0.76","0.9068627239003709","2380.48","30.122576251044663","1200.4","30.232432915661946","1246.72","31.57659893022046","61.12","1.2106196760337247","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.3306418123736","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","13505","4776.24","32.323712658047185","4841.8","26.38029567688732","63","0","4841.04","26.213706338478726","0.76","0.8138795979750323","2390.08","29.388324212176506","1204.88","30.597150194094876","1246.84","31.505783596032014","61.2","1.1313708498984762","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.3306418123736","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","13870","4794.92","31.386519399258017","4854.72","24.178535935825398","63","0","4854","24.314604664686613","0.72","0.8726969691708572","2398.48","28.78766402471725","1209.36","30.814126630492062","1246.88","31.47865308427284","61.32","1.0851727973000427","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.3306418123736","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","14235","4813.68","30.47454019341391","4868.2","22.522877258467666","63","0","4867.6","22.615039243830644","0.6","0.8944271909999157","2407.4","28.550306478214907","1213.88","31.374282461914568","1246.92","31.47179054327859","61.48","1.0244998779892556","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.3306418123736","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","14600","4829.6","27.58840336083261","4879.36","21.41005371315075","63","0","4878.76","21.46491090128259","0.6","0.6324555320336759","2414.68","27.196646852139697","1217.68","31.53629020668094","1247","31.520152283896092","61.64","0.9748846085563154","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.3306418123736","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","14965","4843.28","26.420476907126414","4889.16","20.526431740563194","63","0","4888.84","20.47960937127464","0.32","0.6144916598294886","2421.48","26.898505534694674","1220.6","31.6050628855568","1247.08","31.461621064401623","61.68","1.0087616170334792","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.3306418123736","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","15330","4856.6","24.28991560298224","4898.28","19.142664391353676","63","0","4897.84","19.30529461054661","0.44","0.5713142742834281","2428.24","26.193556459556998","1222.92","31.366121851449854","1247.12","31.540856044184974","61.76","0.9911609354691093","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.3306418123736","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","15695","4869.52","21.83780208720649","4907","18.048822676285564","63","0","4906.44","18.247366933341368","0.56","0.6974238309665077","2434.12","25.969705427670913","1225.76","30.878186475244952","1247.12","31.540856044184974","61.92","0.9346657156438336","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.3306418123736","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","16060","4880.88","21.221347742308925","4915.08","17.012748161305396","63","0","4914.52","17.099988304089564","0.56","0.7525955088890711","2439.84","25.913208986924033","1228.12","31.03716481897147","1247.12","31.540856044184974","62.04","0.82365041127896","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.3306418123736","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","16425","4890.08","20.333066664918015","4921.2","15.829087149927505","63","0","4920.96","15.794885248079517","0.24","0.42708313008125237","2443.64","26.66215295132784","1230.4","30.68550146241707","1247.16","31.579335015164585","62.12","0.7652450587883599","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.3306418123736","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","16790","4899.56","19.3413132956374","4928.44","15.404103349432578","63","0","4928.12","15.50308356424618","0.32","0.6144916598294887","2448.64","27.355262747778532","1232.6","30.591502087998226","1247.2","31.632894271628068","62.24","0.7088018058667739","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.3306418123736","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","17155","4907.96","18.069820142989798","4934.52","14.754307845507357","63","0","4934.16","14.84501263050995","0.36","0.5571355310873648","2452","27.7906459082908","1235.32","30.65905412761457","1247.2","31.632894271628068","62.36","0.6248199740725324","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.3306418123736","1247.2","31.632894271628068"
