"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"HIV-thesis-feb-24-3-55-pm.nlogo"
"drug-tendency"
"02/28/2024 13:05:01:418 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-12","12","-12","12"
"average-coupling-tendency","average-drug-tendency","average-test-frequency","average-condom-use","initial-people","average-treatment-tendency","average-commitment","[step]","(mean) count turtles with [treated?]","(std) count turtles with [treated?]","(mean) count turtles with [infected?]","(std) count turtles with [infected?]","(mean) count turtles with [drugs?]","(std) count turtles with [drugs?]","(mean) count turtles with [known?]","(std) count turtles with [known?]","(mean) count turtles with [infected? and not known?]","(std) count turtles with [infected? and not known?]","(mean) count turtles with [gender = 1 and infected?]","(std) count turtles with [gender = 1 and infected?]","(mean) count turtles with [shape = ""person lefty"" and infected?]","(std) count turtles with [shape = ""person lefty"" and infected?]","(mean) count turtles with [shape = ""person righty"" and infected?]","(std) count turtles with [shape = ""person righty"" and infected?]","(mean) count turtles with [infected? and drugs?]","(std) count turtles with [infected? and drugs?]","(mean) count turtles with [gender = 1]","(std) count turtles with [gender = 1]","(mean) count turtles with [gender = 0]","(std) count turtles with [gender = 0]","(mean) count turtles with [shape = ""person lefty""]","(std) count turtles with [shape = ""person lefty""]","(mean) count turtles with [shape = ""person righty""]","(std) count turtles with [shape = ""person righty""]"
"3","0","1","4","5000","4","523","8030","4063.08","68.59266433081602","4367.64","55.37427561602951","0","0","4363.76","56.14928672743759","3.88","2.285957129956728","2091.56","38.14611906865494","1044.04","35.30606746722155","1232.04","27.227162907655284","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.88701605052232"
"3","0","1","4","5000","4","523","8395","4153.24","65.70131201125287","4427.12","49.24576733080723","0","0","4423.44","50.696019567614975","3.68","3.0294553966018385","2128","37.81639855935517","1062.64","34.44517963373105","1236.48","26.72095806665622","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.88701605052232"
"3","0","1","4","5000","4","523","8760","4235.96","62.63895273709483","4478.8","47.9299488837616","0","0","4475.56","48.90405300177073","3.24","1.985547783358537","2158.96","37.39142147605518","1079.64","34.87678884301133","1240.2","26.707302372197763","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.88701605052232"
"3","0","1","4","5000","4","523","9125","4311","57.64789675261362","4527.44","47.652978920525","0","0","4524.48","48.59063284214356","2.96","2.35762592452662","2188.24","35.74496328155899","1095.84","34.52729934414217","1243.36","26.541861276104957","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.88701605052232"
"3","0","1","4","5000","4","523","9490","4378.44","54.2483769342457","4567.84","44.29959819230871","0","0","4565.64","44.89532715105214","2.2","1.7204650534085253","2213.56","36.80008695641901","1109.16","34.72944571973472","1245.12","26.779574305802548","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.88701605052232"
"3","0","1","4","5000","4","523","9855","4435.76","49.450807880155","4608","41.03461953034291","0","0","4605.64","40.72039292541269","2.36","1.5969971822141702","2239.92","36.73028178492509","1121.2","34.46389415025528","1246.88","26.26072352392447","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.88701605052232"
"3","0","1","4","5000","4","523","10220","4487.84","47.73148227323347","4643.2","37.51799568207235","0","0","4640.88","37.70551153346152","2.32","1.4062716664997557","2262","36.49547917208377","1132.64","34.12433735620371","1248.56","26.235975301101348","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.88701605052232"
"3","0","1","4","5000","4","523","10585","4534.68","46.89368400968302","4674.6","36.10207750254825","0","0","4672.4","36.2712006969717","2.2","1.624807680927192","2281.68","37.31779200327908","1143.32","34.36128053492768","1249.6","26.00153841602454","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.88701605052232"
"3","0","1","4","5000","4","523","10950","4574.84","43.87863261315239","4703.8","35.083899441196664","0","0","4701.44","35.203499826011615","2.36","2.1703455946000854","2301.64","37.165446317782866","1151.76","33.27855766105256","1250.4","26.089078174592522","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.88701605052232"
"3","0","1","4","5000","4","523","11315","4613.76","40.69622095477662","4728.48","34.34311575847481","0","0","4726.76","34.705941854385685","1.72","1.5104966070799364","2317.56","36.72065358895454","1160.12","32.3485022837225","1250.8","26.041505332833587","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.88701605052232"
