"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"HIV-thesis-feb-24-3-55-pm.nlogo"
"average-commitment"
"02/25/2024 15:39:37:130 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-12","12","-12","12"
"average-coupling-tendency","average-drug-tendency","average-test-frequency","average-condom-use","initial-people","average-treatment-tendency","average-commitment","[step]","(mean) count turtles with [treated?]","(std) count turtles with [treated?]","(mean) count turtles with [infected?]","(std) count turtles with [infected?]","(mean) count turtles with [drugs?]","(std) count turtles with [drugs?]","(mean) count turtles with [known?]","(std) count turtles with [known?]","(mean) count turtles with [infected? and not known?]","(std) count turtles with [infected? and not known?]","(mean) count turtles with [gender = 1 and infected?]","(std) count turtles with [gender = 1 and infected?]","(mean) count turtles with [shape = ""person lefty"" and infected?]","(std) count turtles with [shape = ""person lefty"" and infected?]","(mean) count turtles with [shape = ""person righty"" and infected?]","(std) count turtles with [shape = ""person righty"" and infected?]","(mean) count turtles with [infected? and drugs?]","(std) count turtles with [infected? and drugs?]","(mean) count turtles with [gender = 1]","(std) count turtles with [gender = 1]","(mean) count turtles with [gender = 0]","(std) count turtles with [gender = 0]","(mean) count turtles with [shape = ""person lefty""]","(std) count turtles with [shape = ""person lefty""]","(mean) count turtles with [shape = ""person righty""]","(std) count turtles with [shape = ""person righty""]"
"3","0.1","1","4","5000","4","0","7300","1884.16","128.68773989778515","2066.12","132.96685902885724","63","0","2008.24","132.63160407685643","57.88","10.726863474473795","921","58.28207271537278","458.44","32.846406196112234","686.68","53.55051446998432","29.52","2.6551082840441746","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","7665","1933.08","128.6697851090146","2111.08","135.97114988114205","63","0","2052.84","134.16189622989083","58.24","7.773184675536791","939.96","60.08758940080721","469.4","33.021205308104676","701.72","54.61539709642327","30","2.870540018881465","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","8030","1983.96","132.21088608734152","2151.44","136.2210204043414","63","0","2098.52","137.79001995790549","52.92","9.1648022346366","958.52","60.71712773180233","478.32","32.700727820646435","714.6","54.79270024373685","30.56","3.034205002962061","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","8395","2029.08","133.76424634408104","2192.24","135.2509608098959","63","0","2140.68","138.9338605236319","51.56","9.478734092694022","977","59.77959518096455","487.12","32.97674332010364","728.12","54.79147378926761","31.28","3.0662028634778875","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","8760","2073.88","134.34383350195125","2230.88","132.89644690509976","63","0","2182.16","138.30710176993804","48.72","11.050864219598392","994.16","59.4162805971562","496.08","32.45540941045114","740.64","54.45650007115771","31.76","3.409164120426002","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","9125","2117.56","136.40236948088548","2268.6","131.78619047533016","63","0","2224.28","136.46817064795732","44.32","9.093822078752146","1011.2","59.38754078087423","504.32","32.40829523439948","753.08","53.951029647264384","32.28","3.5835178247080055","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","9490","2158.16","135.9245908583138","2304.28","133.45966281989476","63","0","2261.08","136.0955311536716","43.2","7.848566748139433","1028","59.944641128294364","512.4","33.21325036788781","763.88","54.028377728745475","32.56","3.522271994040211","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","9855","2199.88","134.70510606506346","2339.8","130.18294819214998","63","0","2298","135.05080525491138","41.8","9.103845341392836","1044.76","59.11499302207521","520.44","32.448211044678565","774.6","52.54407673563216","33.12","3.6146369112263543","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","10220","2237.84","132.17584650759758","2373.8","127.3112720853892","63","0","2333","133.80881884240665","40.8","9.797958971132712","1060.28","57.03438962590903","528.32","32.26976293684229","785.2","52.24710518296684","33.6","3.666060555964672","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","10585","2274.2","131.48049284969997","2407.72","127.55407323954809","63","0","2367.68","132.06505063793375","40.04","8.106688596461566","1075.64","58.061953119060675","536.32","30.930528608480007","795.76","52.94017755920357","34.2","3.9395431207184424","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","10950","2309.36","134.21084307908956","2439.84","126.71090876479423","63","0","2401.12","131.27690429013018","38.72","7.539336840863393","1091.32","57.170425921100154","543.12","31.05777841378871","805.4","52.749976303312216","34.4","3.8781438859330635","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","11315","2345.48","129.92155171487138","2471.96","126.50706857721428","63","0","2434.52","130.25977736814997","37.44","7.621443432841315","1106.04","56.53988326836199","550.64","32.54889245427562","815.28","52.457617178061","34.72","3.8731898998112646","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","11680","2379.64","127.69647763348839","2501.64","125.23541990986416","63","0","2466.64","127.98527415292746","35","7.720103626247513","1119.48","55.66192235271793","557.28","32.66009185535154","824.88","52.47195060220269","35","3.9698866482558417","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","12045","2412.84","127.87702842965972","2532.72","124.7822166817051","63","0","2497.36","126.11387869699354","35.36","6.5169317934132165","1133.8","55.5524976936231","564.84","32.7483495767344","834.08","52.50060571079156","35.28","3.9951971165388063","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","12410","2444.36","126.87438827438734","2561.84","124.28827136942567","63","0","2529.68","125.68555048214571","32.16","5.611987170334587","1147.24","55.40489509059646","572.2","32.43084951092093","842.4","52.595817324194144","35.68","4.066644808684427","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","12775","2477.16","127.03532736998791","2591.44","125.4598198627752","63","0","2559.16","127.29954595362858","32.28","7.057024868880654","1161.68","56.18378413741816","578.56","31.938791461168346","851.2","52.64978632435273","35.92","4.107748775180878","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","13140","2506.84","125.16315112683922","2619.44","125.98637386638286","63","0","2588.48","127.76763909535151","30.96","8.160784276036221","1175.52","56.260195520456556","584.64","32.07351555411412","859.28","53.18986369600885","36.12","4.062708456190279","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","13505","2537.48","124.75772360860068","2647.36","125.45401707398612","63","0","2618.52","128.25727893573918","28.84","6.4291834629290205","1188.96","56.31588053116101","590.72","32.85181273537277","867.68","52.81266514767078","36.56","4.336634639902237","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","13870","2565.52","124.4685084670014","2676","125.47031521439642","63","0","2645.16","126.8557227719743","30.84","6.103638259267991","1201.56","55.81045063426742","598","32.655780499017325","876.44","52.88786628329791","36.8","4.363484845854286","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
